,steering,throttle,model_steering,model_throttle
508,-0.02459,0.46765,-0.021476062,0.46434954
509,-0.39039,0.47153,-0.47005993,0.49195248
510,-0.06235000000000001,0.47024,-0.05919169,0.47011736
511,-0.11093,0.3778,-0.04293313,0.45008624
512,-0.1734,0.47284,-0.17287172,0.44937584
513,-0.40383,0.41425,-0.44657835,0.45655736
514,-0.48582,0.47024,-0.49401346,0.40619558
515,-0.33091,0.46893,-0.27369213,0.4364692
516,-0.17169,0.47024,-0.13929263,0.4527086
517,-0.50275,0.47544,-0.5000176,0.25771287
518,-0.21766,0.30623,-0.24132507,0.4328927
519,-0.2476,0.46502,-0.32137322,0.44816616
520,-0.39341,0.01072,-0.34641555,0.0726021
521,-0.16518,0.48066000000000003,-0.06291704,0.3666797
522,-0.26844,0.46242,-0.1963258,0.4410546
523,-0.15779,0.47153,-0.15348886,0.4695626
524,-0.46238999999999997,0.46893,-0.484281,0.3923615
525,-0.20945000000000005,0.20337,-0.24964449,0.44696474
526,-0.11572,0.47024,-0.10120733,0.46816617
527,-0.19683,0.47153,-0.19552468,0.45778072
528,-0.44806999999999997,0.47024,-0.45845306,0.4824937
529,-0.44419,0.47803,-0.34830198,0.4568968
530,-0.4012,-0.0,-0.3547937,0.37964597
531,-0.2502,0.46374,-0.24147144,0.43927562
532,-0.39341,0.47284,-0.37676704,0.4541197
533,-0.24500999999999998,0.47024,-0.25834417,0.42465934
534,-0.26932,0.47544,-0.31948033,0.48306963
535,-0.43377,0.47024,-0.45984823,0.45791888
536,-0.24631999999999998,0.47415,-0.20325595,0.35149595
537,-0.27061,0.47024,-0.2657063,0.448772
538,-0.34264,0.47024,-0.43768305,0.43109906
539,-0.48713999999999996,0.47024,-0.49294025,0.48194495
540,-0.058439999999999985,0.46893,0.036667444,0.48707843
541,-0.29666000000000003,0.47024,-0.39197275,0.47132704
542,-0.09009,0.47935,-0.12405851,0.45284164
543,-0.24241,0.47024,-0.24943437,0.4607523
544,-0.28102,0.46242,-0.32308206,0.470617
545,-0.11484000000000001,0.47153,-0.09744629,0.4837171
546,-0.10960999999999999,0.47415,-0.116788745,0.39089045
547,-0.20074,0.47024,-0.19202113,0.46538848
548,-0.30445,0.47153,-0.2783601,0.48153704
549,-0.45328999999999997,0.48066000000000003,-0.4135001,0.45594645
550,-0.42595,0.47415,-0.45007786,0.44084
551,-0.33048,0.47153,-0.3516565,0.48075444
552,-0.21766,0.47544,-0.26071855,0.45912978
553,-0.5,0.47153,-0.49294123,0.39822367
554,-0.14997,0.47675,-0.15843058,0.43944618
555,-0.48713999999999996,0.47153,-0.44711107,0.44270375
556,-0.19946,0.47024,-0.277509,0.42596778
557,-0.17731,0.47153,-0.14264031,0.42364344
558,-0.31139,0.47153,-0.2601001,0.46721637
559,-0.34004,0.47153,-0.3467281,0.4458849
560,-0.16127000000000002,0.46633,-0.16349782,0.47732046
561,-0.007670000000000009,0.47024,-0.015698466,0.4886334
562,-0.29926,0.47024,-0.3098071,0.46830437
563,-0.26711999999999997,0.46893,-0.36610818,0.43911347
564,-0.0024500000000000077,0.47024,0.027219659,0.44031286
565,-0.09532,0.47153,-0.09334694,0.48147476
566,-0.26932,0.47935,-0.19493274,0.5094135
567,-0.05062,0.46893,-0.04038037,0.50287795
568,-0.3062,0.47153,-0.29033056,0.4662662
569,-0.41813,0.47153,-0.35212502,0.38204077
570,-0.12265999999999999,0.47544,-0.036883138,0.45601332
571,-0.012859999999999984,0.46765,-0.0024324532,0.26983795
572,-0.22025999999999998,0.46633,-0.2169148,0.43070668
573,-0.34004,0.47024,-0.3096139,0.4813645
574,-0.012859999999999984,0.47153,-0.00949589,0.39294985
575,0.007939999999999947,0.47024,-0.012958796,0.4867188
576,-0.11572,0.20859,-0.10629668,0.3267884
577,-0.06495000000000001,-0.0,0.0078663435,0.13392691
578,-0.42075,0.47024,-0.42272803,0.45260602
579,0.007939999999999947,0.47153,-0.02426532,0.47888976
580,-0.012859999999999984,0.46893,-0.074023545,0.50547886
581,-0.06495000000000001,-0.0,-0.041856375,0.21652266
582,-0.22548,0.47024,-0.30460957,0.36471462
583,-0.13045,0.47415,-0.15476981,0.39290208
584,-0.35434,0.47153,-0.300906,0.4678106
585,-0.13002000000000002,0.45201,-0.07421444,0.48751274
586,-0.27754,0.47024,-0.33896315,0.38833764
587,-0.19252,0.47415,-0.21161567,0.4856674
588,-0.33091,0.47153,-0.2523539,0.4252175
589,-0.32269000000000003,0.47415,-0.31307936,0.44062114
590,-0.34741,0.47024,-0.435237,0.49680585
591,-0.36346999999999996,0.47675,-0.4177575,0.37491515
592,-0.10572999999999999,0.47153,-0.11840728,0.4624978
593,-0.16301,0.47153,-0.22733635,0.45131803
594,-0.18861,0.46893,-0.10241957,0.4835414
595,-0.3804,0.47544,-0.3427252,0.47339162
596,-0.23156,0.46893,-0.24751498,0.4856718
597,-0.08316000000000001,0.46893,-0.025210433,0.37632683
598,-0.32529,0.47024,-0.36224538,0.458232
599,-0.13695,0.45201,-0.34999186,0.33930305
600,-0.33613000000000004,0.47153,-0.3687086,0.37705794
601,-0.50794,0.47024,-0.49630082,0.43735865
602,-0.29055,0.47024,-0.23920046,0.4263254
603,-0.42854,0.46502,-0.48290473,0.35675684
604,-0.13957999999999998,0.47024,-0.102355324,0.47462475
605,-0.05062,-0.0,0.008281742,0.45661807
606,-0.07839,0.47024,-0.15363775,0.46637848
607,-0.37258,0.46893,-0.3290792,0.34442207
608,-0.023280000000000026,0.20468,0.0040421155,0.1637755
609,-0.12134,0.21378000000000003,-0.1585164,0.41596684
610,-0.50794,0.47024,-0.43573454,0.40746057
611,-0.30445,0.47675,-0.26083905,0.44217643
612,-0.0198,0.47024,0.0035621708,0.45639455
613,-0.12482,0.47153,-0.19095667,0.45176712
614,-0.49493000000000004,0.47024,-0.50814885,0.3731127
615,-0.23806999999999998,0.47153,-0.2733676,0.47526672
616,-0.20465,0.46765,-0.29058734,0.4715933
617,-0.19946,0.47024,-0.1638481,0.4618564
618,-0.11572,0.47544,0.0065621575,0.47408327
619,-0.058439999999999985,0.46893,-0.02174686,0.45565435
620,-0.09923,0.47024,-0.046160754,0.47995034
621,-0.23068000000000002,0.47024,-0.30385515,0.4749488
622,-0.45069,-0.0,-0.50646245,0.0026893253
623,-0.11093,-0.0,-0.0972158,0.45616207
624,-0.3062,0.47024,-0.28866005,0.4374009
625,-0.09228999999999997,0.47024,-0.09169559,0.4982506
626,-0.47281000000000006,-0.0,-0.521163,0.14027408
627,-0.32788,0.47024,-0.3227817,0.39627278
628,-0.06235000000000001,0.47024,-0.02216645,0.4230648
629,-0.20294,0.46893,-0.22519977,0.4615289
630,-0.1079,-0.0,-0.1032731,0.45246634
631,-0.32009,0.47544,-0.37805712,0.4709359
632,-0.14085999999999999,0.47153,-0.049664788,0.4632685
633,-0.2476,0.46893,-0.2141672,0.4335135
634,-0.27843,0.46893,-0.19041277,0.43070045
635,-0.32572,0.47153,-0.28185236,0.42811114
636,-0.29055,0.20337,-0.2186498,0.3733066
637,-0.02459,0.47284,0.0009387915,0.5060432
638,-0.18644000000000002,0.47024,-0.17304379,0.4693325
639,-0.14997,0.47544,-0.13741252,0.43247396
640,-0.28362,0.46633,-0.28123918,0.48254886
641,-0.13265,0.47415,-0.08195433,0.46262908
642,-0.47541000000000005,0.46893,-0.49457368,0.35130203
643,-0.16258,0.39604,-0.17594625,0.46005857
644,-0.25674,0.25023,-0.24261296,0.41210577
645,-0.28276,0.47024,-0.31977567,0.4618758
646,-0.3921,0.47024,-0.4809272,0.34413424
647,-0.29446,0.47415,-0.34265164,0.42829615
648,-0.48063,0.27757,-0.46244213,0.36578175
649,-0.2411,0.47024,-0.21723199,0.4480635
650,-0.06363999999999997,0.46765,0.016061638,0.25324878
651,-0.22765,0.47024,-0.2910979,0.47591895
652,-0.26844,0.47024,-0.27149692,0.46900588
653,-0.35434,0.48585,-0.4357931,0.44960797
654,-0.13957999999999998,0.47024,-0.099936284,0.40991324
655,-0.1847,0.46893,-0.14570528,0.46709123
656,-0.35825,0.47803,-0.3816795,0.35685253
657,-0.16258,0.46893,-0.021423133,0.49282378
658,-0.1734,0.47024,-0.16280264,0.29870862
659,-0.33091,0.47284,-0.30074713,0.38706896
660,-0.31096,0.47153,-0.24468882,0.45456788
661,-0.14868,0.47935,-0.06503497,0.45857358
662,-0.19903,0.46893,-0.20770895,0.4788974
663,-0.11484000000000001,0.47024,-0.13810301,0.47234482
664,-0.50925,-0.0,-0.53545773,0.16297819
665,-0.33571,0.47153,-0.42074913,0.4542364
666,-0.17731,0.47024,-0.15922007,0.45883727
667,-0.10051,-0.0,-0.2289864,0.38857532
668,-0.25759,0.46765,-0.18357016,0.45859727
669,-0.16127000000000002,0.47415,-0.14757945,0.46126506
670,-0.36564,0.47284,-0.37974444,0.460429
671,0.03008999999999995,0.47153,0.0008122994,0.46805418
672,-0.14303,0.47024,-0.15265393,0.3281885
673,-0.3036,0.47024,-0.3073165,0.4538118
674,-0.30968,0.47153,-0.34335712,0.48544064
675,-0.3244,0.47024,-0.28258383,0.4758303
676,-0.13652999999999998,0.45723,-0.021596106,0.4659112
677,-0.20031,0.47153,-0.21908814,0.48734388
678,-0.28753,0.46893,-0.3538314,0.48832268
679,-0.40076999999999996,0.47284,-0.49681622,0.47777718
680,-0.36998000000000003,0.46633,-0.4187151,0.4527884
681,-0.2498,0.46893,-0.21188606,0.40495208
682,-0.11959999999999997,0.47544,-0.11335875,0.48564127
683,-0.19946,0.46893,-0.14413293,0.46220058
684,-0.22157,0.47284,-0.17154592,0.45246625
685,-0.37518,0.47024,-0.29818746,0.46010047
686,-0.12482,0.47024,-0.17338058,0.49995863
687,-0.37258,0.47024,-0.44260374,0.45786753
688,-0.43505,0.47153,-0.48485467,0.46757364
689,-0.23806999999999998,0.47024,-0.2749409,0.4759723
690,-0.28102,0.47153,-0.2679705,0.4287315
691,-0.30879,0.46502,-0.35282007,0.36698982
692,-0.3179,0.46765,-0.33413944,0.4667988
693,-0.0024500000000000077,0.47024,-0.07304154,0.46568853
694,-0.49233000000000005,0.47024,-0.47857845,0.48773065
695,-0.35434,0.46633,-0.31445464,0.46437386
696,-0.31399,0.46893,-0.30555037,0.44881266
697,-0.41813,0.47024,-0.4160396,0.4269185
698,-0.33221999999999996,0.47284,-0.33879554,0.46799907
699,-0.28926999999999997,0.46765,-0.2972207,0.43521833
700,-0.22637,0.47544,-0.207817,0.45497453
701,-0.26541000000000003,0.47675,-0.23376574,0.14121222
702,-0.31227,0.47153,-0.2706762,0.479296
703,-0.4012,0.47544,-0.27735826,0.4559708
704,-0.34392,0.47415,-0.2999159,0.47027525
705,-0.13393,0.27105999999999997,-0.10015192,0.4133942
706,-0.21855,0.47024,-0.21430233,0.46595386
707,-0.2498,0.47024,-0.31160262,0.45349813
708,-0.12785,0.46893,-0.12862222,0.45739797
709,-0.06755,0.47024,-0.10994706,0.49023104
710,-0.45677,0.39735,-0.50551915,0.40256554
711,-0.18339,0.47153,-0.20968558,0.49039146
712,-0.37606,0.47153,-0.39359987,0.48874813
713,-0.39992,0.47284,-0.4095927,0.49925736
714,-0.27061,0.47024,-0.26906198,0.46896884
715,0.007939999999999947,0.47024,-0.0034756707,0.4869744
716,-0.34741,0.47024,-0.39564526,0.48778468
717,-0.21204,0.46111,-0.25525743,0.46830466
718,-0.43462,0.46893,-0.41724107,0.4825796
719,-0.3266,0.47153,-0.35499495,0.4602434
720,-0.05321999999999999,0.46893,-0.026795221,0.46832234
721,-0.41901000000000005,0.47544,-0.47639298,0.4936305
722,-0.4663,0.46893,-0.48841408,0.100424886
723,-0.35825,0.47803,-0.3668744,0.45023057
724,-0.48191000000000006,0.45072,-0.37451681,0.3863783
725,-0.26019000000000003,0.46893,-0.3009075,0.47339863
726,-0.2589,0.47935,-0.16636597,0.46401995
727,-0.21204,0.48453999999999997,-0.2005152,0.47344795
728,-0.1734,0.47284,-0.018299418,0.45813352
729,-0.037609999999999984,-0.0,-0.012974268,0.44173503
730,-0.32703000000000004,0.46893,-0.30702165,0.43486652
731,-0.27323000000000003,0.47803,-0.34560904,0.46380273
732,0.02617999999999998,0.47024,0.036299072,0.5080689
733,-0.24067,0.47153,-0.3054996,0.46696576
734,-0.22246,0.47024,-0.2776643,0.47205508
735,-0.24241,0.47544,-0.17547123,0.4580602
736,-0.45848,0.47024,-0.48373574,0.41965958
737,-0.35391,0.46893,-0.43383604,0.38959822
738,-0.36696,0.47544,-0.41875488,0.49262607
739,-0.3244,0.47153,-0.27265462,0.4714063
740,-0.10442,0.46502,-0.07774776,0.47273138
741,-0.30968,0.46893,-0.41352713,0.47501677
742,-0.36216,0.47024,-0.4024163,0.45884737
743,-0.50143,-0.0,-0.5056181,0.1849154
744,-0.28405,0.46502,-0.25614086,0.4439359
745,-0.07665,0.47284,0.0024889433,0.42834988
746,-0.5040600000000001,0.47544,-0.4777418,0.3066471
747,-0.49883999999999995,-0.0,-0.44675508,0.1289569
748,0.02749000000000001,0.47024,-0.041383285,0.2705418
749,-0.29836999999999997,0.47153,-0.2657968,0.4158784
750,-0.12482,0.47024,-0.1637179,0.47657552
751,-0.18513,0.47024,-0.09568565,0.37596437
752,-0.46108000000000005,0.47024,-0.51551914,0.41131896
753,-0.35654,0.47024,-0.41424584,0.4729701
754,-0.19121,0.47284,-0.18359107,0.4675093
755,-0.11615,0.47284,-0.109630056,0.46141797
756,-0.17471,0.40514,-0.215973,0.45397344
757,-0.09009,0.47675,-0.03733856,0.43245995
758,-0.1964,0.47024,-0.23789272,0.5027212
759,-0.24500999999999998,0.47024,-0.26802912,0.45780665
760,-0.45457,0.47544,-0.30664304,0.45209086
761,-0.22374000000000002,0.46893,-0.2432841,0.44348016
762,-0.04974,0.47024,-0.033100054,0.3978787
763,-0.01677000000000001,-0.0,-0.12207487,0.32081813
764,-0.41422,0.47675,-0.45247316,0.433367
765,-0.21247,0.47284,-0.19738948,0.46939978
766,-0.10659000000000002,0.47024,-0.06694314,0.46824583
767,-0.42421000000000003,0.47024,-0.4895001,0.48224434
768,-0.014180000000000024,-0.0,-0.01155621,0.36968127
769,-0.5,0.47024,-0.51081747,0.46441367
770,0.011850000000000029,0.01983,-0.006282623,0.121255636
771,-0.29535,0.46242,-0.37209705,0.4700438
772,-0.41553,0.46893,-0.44723305,0.262809
773,-0.023280000000000026,0.47024,-0.13897847,0.46207905
774,-0.10659000000000002,0.47024,-0.07423304,0.46401247
775,-0.20074,0.47284,-0.16424948,0.44496465
776,-0.20596,0.47024,-0.22990656,0.45873645
777,-0.18644000000000002,0.47153,-0.09400626,0.46803743
778,-0.2524,0.46893,-0.3400796,0.45238888
779,-0.05972,0.47935,-0.108167484,0.47557065
780,-0.46108000000000005,0.27105999999999997,-0.47295213,0.31600064
781,-0.057130000000000014,0.47153,-0.039348256,0.47098842
782,-0.04670999999999997,-0.0,-0.028558671,0.4549529
783,-0.42161000000000004,0.46765,-0.47727898,0.4825065
784,-0.26584,0.47024,-0.23827991,0.40775168
785,-0.30705,0.46893,-0.35292277,0.36245558
786,-0.1938,0.47024,-0.12990312,0.4550376
787,-0.18861,0.46893,-0.2365452,0.43465728
788,-0.33439,0.46893,-0.30905664,0.4744799
789,-0.12741999999999998,0.47153,-0.035583757,0.3959873
790,-0.40991000000000005,0.47675,-0.46278322,0.46872696
791,-0.11742999999999999,0.47024,-0.10583346,0.45302385
792,-0.21333,0.47024,-0.27737695,0.47860694
793,-0.2524,0.47024,-0.15046303,0.41218355
794,-0.39039,0.47024,-0.41045234,0.48200893
795,-0.34915,0.47544,-0.3367249,0.4557272
796,-0.16301,0.47544,-0.17417452,0.45360455
797,-0.07274000000000003,0.46633,-0.01279265,0.4897734
798,-0.42075,0.47935,-0.39314786,0.48298067
799,-0.055810000000000026,-0.0,-0.12315298,0.25380984
800,-0.38906999999999997,0.47024,-0.53581345,0.46373102
801,-0.09357,0.47024,-0.07025733,0.41425854
802,-0.13915,0.47024,-0.17304006,0.4649356
803,-0.12654,0.47415,-0.14868172,0.4529559
804,-0.28102,0.46893,-0.34805834,0.49156845
805,-0.45848,0.46893,-0.49078566,0.4053637
806,-0.38385,0.47153,-0.4518027,0.48956278
807,-0.1105,0.46765,-0.08692201,0.48658615
808,-0.05062,0.47024,-0.03566089,0.4654674
809,-0.09009,0.47675,-0.0061144624,0.4493775
810,-0.05321999999999999,0.47544,-0.026081637,0.36524668
811,-0.34741,0.46893,-0.41111183,0.4778267
812,-0.22025999999999998,0.46893,-0.20038821,0.48106587
813,-0.11615,0.47153,-0.09693912,0.37418184
814,-0.13002000000000002,-0.0,-0.11580566,0.31846622
815,-0.20725,0.46893,-0.22902432,0.4822125
816,-0.36607,0.47024,-0.4337337,0.23522416
817,-0.38168,0.47284,-0.3425202,0.40972382
818,-0.16560999999999998,0.47803,-0.1520009,0.47867632
819,-0.39601,0.47024,-0.4178794,0.3099544
820,-0.02978999999999998,0.47024,-0.03809571,0.48447812
821,-0.29318,0.47544,-0.24918647,0.4568553
822,-0.01677000000000001,0.47153,0.019962382,0.43317023
823,-0.31096,0.47284,-0.25010106,0.4774266
824,-0.3383,0.47153,-0.42582947,0.4856123
825,-0.32963000000000003,0.47153,-0.35403058,0.39616612
826,-0.36216,0.47024,-0.38134974,0.39873025
827,-0.18122,0.46765,-0.21686266,0.46455717
828,-0.20422,0.47284,-0.2571001,0.46602488
829,-0.00159,0.47024,0.0075766672,0.46726856
830,-0.52227,0.46893,-0.5176017,0.49600214
831,-0.13567,0.47153,-0.031154884,0.45864356
832,-0.10572999999999999,0.47544,-0.14955333,0.30796185
833,-0.24369000000000002,0.47675,-0.2615473,0.44250822
834,-0.06885999999999998,-0.0,-0.11087216,0.43583903
835,-0.17559999999999998,0.45201,-0.07982462,0.45649645
836,-0.48063,0.47024,-0.48325184,0.46668562
837,-0.29144000000000003,0.46502,-0.3118997,0.46855104
838,-0.49493000000000004,0.47024,-0.44944814,0.14263193
839,-0.45069,-0.0,-0.5010538,0.40408024
840,-0.08838000000000001,0.47153,-0.050553568,0.47905454
841,-0.48063,0.47024,-0.48729393,0.4099032
842,-0.5,0.43249,-0.55732256,0.47166404
843,-0.41422,0.47675,-0.48725525,0.21632724
844,-0.34655,0.47153,-0.36006272,0.4407056
845,-0.19555,0.46893,-0.18070431,0.42636275
846,-0.17731,0.47153,-0.21219419,0.4197441
847,-0.24500999999999998,0.46893,-0.35077956,0.4526505
848,-0.5,0.4429,-0.46388656,0.4718655
849,-0.18253,0.47544,-0.12838864,0.46498728
850,0.02227000000000001,0.47024,-0.0031842557,0.21507877
851,-0.11831999999999998,0.45983,-0.1156383,0.4631527
852,-0.44806999999999997,0.47284,-0.4725036,0.46183252
853,-0.07146000000000002,0.47415,-0.026610877,0.38365132
854,-0.29836999999999997,0.47024,-0.26386887,0.46443546
855,-0.45198,0.47024,-0.50990164,0.39062178
856,-0.19422999999999999,0.47284,-0.108396895,0.47229788
857,-0.25542,0.46765,-0.15044661,0.45906842
858,-0.29055,0.47153,-0.35950705,0.45414266
859,-0.05321999999999999,0.47024,0.009602266,0.5000198
860,-0.40771,-0.0,-0.47641432,0.31032932
861,-0.18513,0.47024,-0.11524161,0.4728633
862,-0.36042,0.47675,-0.39225307,0.49073476
863,-0.19771,0.47544,-0.21579258,0.44975084
864,-0.19771,0.47153,-0.24755892,0.48593926
865,-0.42683000000000004,0.47024,-0.47718802,0.48803002
866,-0.17169,0.47153,-0.23263367,0.4733965
867,-0.13957999999999998,0.47153,-0.13307051,0.437159
868,-0.44938,0.47024,-0.48706263,0.43875146
869,-0.17819000000000002,0.46893,-0.150283,0.43596756
870,-0.22548,0.47284,-0.12067126,0.44729337
871,-0.32703000000000004,0.47544,-0.3056198,0.43449223
872,-0.11224,0.47024,-0.10720452,0.46644023
873,-0.44806999999999997,0.47024,-0.4445462,0.4654168
874,-0.18773,0.47024,-0.2741929,0.45704108
875,0.024869999999999948,-0.0,-0.015881596,0.35107982
876,-0.117,0.47024,-0.014300679,0.42856684
877,-0.37258,0.47024,-0.48634434,0.46924576
878,-0.40771,0.47024,-0.4798355,0.310243
879,-0.46762,0.47153,-0.47896478,0.28663138
880,-0.43896,-0.0,-0.43266964,0.23220472
881,-0.29186999999999996,0.47153,-0.26339734,0.44199345
882,-0.31356,0.47024,-0.24001862,0.4460634
883,-0.39166999999999996,0.47544,-0.45316893,0.46598196
884,-0.34741,0.47153,-0.38956085,0.48347864
885,-0.33179000000000003,0.47024,-0.38784966,0.4803465
886,-0.27885,0.46893,-0.2101889,0.4582919
887,-0.5,0.47024,-0.4899234,0.47033992
888,-0.28102,0.47153,-0.3306129,0.49694243
889,-0.21983000000000005,0.47153,-0.21341638,0.44984153
890,-0.42335,0.47024,-0.47285363,0.43840834
891,-0.29186999999999996,0.47153,-0.36190003,0.4434019
892,-0.33699,0.47284,-0.33380714,0.46985072
893,-0.117,0.46893,-0.009086414,0.31857952
894,-0.38257,0.47024,-0.443513,0.41584024
895,-0.3244,0.47675,-0.3209558,0.4842179
896,-0.5,0.06018,-0.45715904,0.44285008
897,-0.39818000000000003,0.46765,-0.43074894,0.4905081
898,-0.33221999999999996,0.47284,-0.2851422,0.42013523
899,-0.16777999999999998,0.47024,-0.14756766,0.43241113
900,-0.39039,0.47153,-0.4644801,0.4814678
901,-0.24067,0.47284,-0.2921975,0.4658821
902,-0.30445,0.47544,-0.3159355,0.49353287
903,-0.41162,0.47024,-0.41554174,0.3677262
904,-0.1821,0.47024,-0.14863276,0.46384296
905,-0.49883999999999995,-0.0,-0.48678595,0.36704335
906,-0.22637,0.47284,-0.18579282,0.46136263
907,-0.05062,0.46893,-0.0831784,0.49107546
908,-0.18122,0.47675,-0.17096354,0.4452868
909,-0.19032000000000002,0.45072,-0.29030654,0.4397908
910,-0.39818000000000003,0.40774,-0.38639522,0.449746
911,-0.12134,0.47024,-0.21111435,0.46212766
912,-0.20856,0.46893,-0.25171986,0.43822274
913,-0.24589,0.47153,-0.32814577,0.476937
914,-0.14346,0.46893,-0.11513316,0.4621344
915,-0.42726000000000003,0.46633,-0.44979578,0.4547673
916,-0.48841999999999997,0.47024,-0.5105752,0.4441896
917,-0.045430000000000026,0.47024,-0.059484843,0.4836008
918,-0.25368,0.46765,-0.22674166,0.4655554
919,-0.28667,0.47024,-0.33451235,0.460354
920,0.0053400000000000105,0.47675,0.018408963,0.4709809
921,-0.21766,0.46893,-0.24131602,0.4615693
922,-0.28667,0.46893,-0.24710697,0.43586716
923,-0.11615,0.47024,-0.121573515,0.39657426
924,-0.12222999999999999,0.47803,-0.03853412,0.47854692
925,-0.13915,0.47153,-0.0875837,0.16717756
926,-0.03500999999999998,0.47024,-0.09350944,0.44866213
927,-0.09488999999999996,0.46765,-0.055211756,0.45145124
928,-0.34221,0.46893,-0.38906083,0.48588672
929,-0.15344999999999998,0.47024,-0.20908295,0.48198915
930,-0.4715,0.47153,-0.43121874,0.46617746
931,-0.29969,0.47544,-0.32697314,0.45825073
932,-0.26844,0.47153,-0.26083693,0.4358047
933,-0.2502,0.47024,-0.21576306,0.45143
934,-0.33699,0.47153,-0.32075065,0.49393645
935,-0.10138999999999998,-0.0,-0.08584922,0.28311017
936,0.02227000000000001,0.46765,-0.032187656,0.50383276
937,-0.30748000000000003,0.47284,-0.2797987,0.44250706
938,-0.10051,-0.0,-0.27858812,0.3289173
939,-0.41944,0.47024,-0.4728843,0.4235795
940,-0.042800000000000005,0.47153,-0.024065575,0.4373718
941,-0.048020000000000014,0.47024,0.011152469,0.47791645
942,-0.36305,0.47153,-0.3826774,0.4819735
943,-0.25759,0.47024,-0.25216904,0.40341282
944,-0.24849000000000002,0.47024,-0.17730983,0.46727258
945,-0.29795,0.47415,-0.26579398,0.48551106
946,-0.43462,0.46893,-0.4692417,0.49263546
947,-0.34221,0.47153,-0.4423901,0.4717999
948,-0.26975,0.47675,-0.22735913,0.39563522
949,-0.51317,-0.0,-0.50200474,0.3146385
950,-0.31356,0.46893,-0.2757416,0.44441432
951,-0.3895,0.47803,-0.40047324,0.48539034
952,-0.23416,0.46502,-0.23824282,0.45753488
953,-0.30836,0.47675,-0.392591,0.48615286
954,-0.51317,-0.0,-0.49936166,0.38377428
955,-0.28667,0.47024,-0.3105639,0.47509784
956,-0.20294,0.47024,-0.097178966,0.33154294
957,-0.39732,0.47024,-0.4155927,0.47186467
958,-0.52749,0.46765,-0.4835387,0.48727062
959,-0.11742999999999999,0.47024,-0.11560913,0.47906566
960,-0.04670999999999997,0.46893,-0.012259986,0.44006723
961,-0.24067,0.47024,-0.21070544,0.4451595
962,-0.478,0.46765,-0.49586752,0.39450717
963,-0.11093,0.47024,-0.085030094,0.4519603
964,-0.49233000000000005,-0.0,-0.4958349,0.21020971
965,-0.33221999999999996,0.47024,-0.2605971,0.43981522
966,-0.4598,0.46633,-0.40472463,0.33303338
967,-0.15866999999999998,0.46893,-0.07186862,0.48817042
968,-0.42203999999999997,-0.0,-0.50361645,0.32591164
969,-0.0988,-0.0,-0.105880976,0.29458302
970,-0.07274000000000003,0.46633,-0.038236126,0.47421005
971,-0.22374000000000002,0.47153,-0.22493276,0.44986254
972,-0.37258,0.47415,-0.42130256,0.2396907
973,-0.18513,0.46893,-0.2547459,0.43235028
974,-0.28234000000000004,0.47675,-0.39956683,0.4749302
975,-0.34915,0.47024,-0.3600189,0.43558535
976,-0.03238000000000002,0.47024,-0.05892665,0.47481903
977,-0.2502,0.47284,-0.34769192,0.47825092
978,-0.31227,0.47544,-0.31835255,0.43260834
979,-0.3244,0.46633,-0.37248832,0.4635709
980,-0.43113999999999997,-0.0,-0.46458218,0.28786653
981,-0.07317,0.47024,-0.057074986,0.46510005
982,-0.34612,0.47153,-0.44812155,0.46753138
983,-0.08187,0.47024,-0.12835902,0.47201338
984,-0.24198,0.45201,-0.24592815,0.4868676
985,-0.35825,0.47153,-0.30864155,0.41434386
986,-0.45198,0.47024,-0.51990366,0.37171638
987,-0.46108000000000005,-0.0,-0.48835304,0.19468747
988,-0.13265,0.47675,-0.15238242,0.45650098
989,-0.38906999999999997,0.47284,-0.52400506,0.46930292
990,-0.33311,0.47153,-0.40593624,0.436691
991,-0.26669,0.47024,-0.2477291,0.49363565
992,-0.2359,0.46893,-0.18540435,0.46438676
993,-0.43505,-0.0,-0.50697005,0.20023474
994,-0.028500000000000025,0.47675,-0.028642656,0.45297334
995,-0.15779,0.47284,-0.09845419,0.46881348
996,-0.10138999999999998,0.47024,-0.02773067,0.436119
997,-0.17731,0.47803,-0.3727038,0.4712251
998,-0.027189999999999992,0.46893,-0.066117674,0.4757425
999,-0.15779,0.47544,-0.14411929,0.4120626
1000,-0.14477,0.47024,-0.14519636,0.3889938
1001,-0.42726000000000003,0.46633,-0.45981604,0.44418046
1002,-0.52618,0.46893,-0.48316717,0.19798118
1003,-0.31487,0.47024,-0.4148341,0.47658372
1004,-0.52749,0.47024,-0.5298176,0.47893304
1005,-0.40728000000000003,0.47153,-0.47715458,0.46206757
1006,-0.25933,0.46765,-0.30889043,0.41776767
1007,-0.23288,0.46765,-0.27624786,0.46712488
1008,-0.21247,0.47153,-0.25688976,0.46050367
1009,-0.10399000000000004,0.47153,-0.018104475,0.27256364
1010,-0.27626,0.47153,-0.24941279,0.44331267
1011,0.02749000000000001,-0.0,0.035247564,0.4866444
1012,-0.41422,0.47153,-0.44391736,0.42677337
1013,-0.31011,0.47415,-0.31187648,0.44413105
1014,-0.11572,0.47153,-0.10422659,0.34780145
1015,-0.39992,0.47284,-0.33967543,0.46300882
1016,-0.38819000000000004,0.37261,-0.41732773,0.39453426
1017,-0.20596,0.47415,-0.078792244,0.14766937
1018,-0.25151,0.47024,-0.18054377,0.42239913
1019,-0.29836999999999997,0.47153,-0.24528386,0.4391356
