,steering,throttle,model_steering,model_throttle
510,-0.20334000000000002,0.47153,-0.14367105,0.46150744
511,-0.06885999999999998,0.47153,-0.0718602,0.45954496
512,-0.15128,0.45332,-0.097805016,0.4603379
513,-0.30577,0.47024,-0.29912713,0.4644638
514,-0.24891999999999997,0.34395,-0.16691178,0.4620089
515,-0.24198,0.47415,-0.13059714,0.46120107
516,-0.020679999999999976,0.47153,-0.117305815,0.4608686
517,-0.21898,0.47024,-0.18537365,0.46237403
518,-0.32963000000000003,0.47153,-0.28304312,0.4641628
519,-0.27323000000000003,0.34526999999999997,-0.31704205,0.4647998
520,-0.2411,0.47153,-0.33374852,0.46511337
521,-0.45848,0.47415,-0.38594624,0.46609575
522,-0.29926,0.47024,-0.26448235,0.46381634
523,-0.29404,0.47153,-0.31935787,0.46484324
524,-0.07274000000000003,0.47415,-0.12418596,0.46104354
525,-0.14609,0.47024,-0.12372663,0.461032
526,-0.37475,0.47153,-0.37191746,0.4658314
527,-0.12741999999999998,0.46765,-0.08369621,0.45991927
528,-0.39992,0.47153,-0.38944733,0.46616173
529,-0.09357,0.47153,-0.10289653,0.46048173
530,-0.35654,0.47153,-0.37555477,0.46589997
531,-0.2359,0.47153,-0.1570982,0.46180338
532,-0.44028,0.47284,-0.367785,0.46575364
533,-0.3266,0.47153,-0.34615368,0.46534663
534,-0.21204,0.48717,-0.18594782,0.46238506
535,-0.36305,0.46765,-0.2078974,0.46278736
536,-0.14218,0.47284,-0.14812902,0.46160772
537,-0.28625,0.46765,-0.3212845,0.4648794
538,-0.10572999999999999,0.47153,-0.11288857,0.46075308
539,-0.045430000000000026,0.47153,-0.13997944,0.46142295
540,-0.31011,0.47153,-0.2208824,0.4630163
541,-0.2385,0.46893,-0.21933854,0.46298888
542,-0.28926999999999997,0.46893,-0.31226316,0.46471015
543,-0.30488000000000004,0.47153,-0.26348075,0.46379766
544,-0.31096,0.47153,-0.26502642,0.4638264
545,-0.19683,0.47153,-0.15032104,0.4616563
546,-0.41034,0.46502,-0.33689544,0.46517265
547,-0.39860999999999996,0.47153,-0.36556277,0.4657119
548,-0.12741999999999998,0.47153,-0.19492874,0.46255326
549,-0.12134,0.47415,-0.13430582,0.46129
550,-0.06623000000000001,0.47153,-0.07921849,0.4597801
551,-0.16387000000000002,0.47415,-0.15699063,0.46180108
552,-0.30836,0.47153,-0.34911177,0.46540228
553,-0.18644000000000002,0.47284,-0.15805504,0.4618238
554,-0.15736,0.45983,-0.10072714,0.46042097
555,-0.37215,0.47024,-0.34860262,0.46539268
556,-0.1591,0.47153,-0.089812554,0.46010438
557,-0.13002000000000002,0.47675,-0.2128093,0.46287358
558,-0.47541000000000005,0.47284,-0.36626327,0.46572518
559,-0.14346,0.47935,-0.11229259,0.46073726
560,-0.023280000000000026,0.47153,-0.17654413,0.46220264
561,-0.042800000000000005,0.47284,-0.09800405,0.46034366
562,-0.37518,0.47153,-0.32931763,0.4650303
563,-0.41944,0.47284,-0.30397093,0.4645547
564,-0.30096999999999996,0.47284,-0.28219667,0.46414706
565,-0.35306,0.47153,-0.36135626,0.46563277
566,-0.10311,0.47284,-0.08150587,0.45985153
567,-0.24716999999999997,0.46765,-0.19430432,0.4625418
568,-0.21073,0.47153,-0.19498819,0.4625544
569,-0.14609,0.47935,-0.14553203,0.46154952
570,-0.21375,0.47153,-0.20056789,0.4626563
571,-0.21638000000000002,0.34526999999999997,-0.18461132,0.46235946
572,-0.10399000000000004,0.41556000000000004,-0.11485616,0.46080494
573,-0.2359,0.47153,-0.1544518,0.46174645
574,-0.33354,0.47153,-0.3686852,0.4657707
575,-0.09272000000000001,0.47153,-0.13607752,0.4613319
576,-0.3062,0.47024,-0.34230357,0.46527427
577,-0.26281,0.47153,-0.1796885,0.46226424
578,-0.38516,0.47024,-0.3587119,0.46558285
579,-0.15344999999999998,0.47024,-0.10542419,0.4605517
580,-0.30879,0.47153,-0.21189089,0.4628575
581,-0.18339,0.47284,-0.19957551,0.46263835
582,-0.49233000000000005,0.46893,-0.4115936,0.4665778
583,-0.13957999999999998,0.47675,-0.22220217,0.46303973
584,-0.34481,0.47153,-0.36119944,0.46562967
585,-0.09616999999999998,0.46633,-0.11796524,0.4608857
586,-0.3153,0.47024,-0.3658831,0.46571794
587,-0.42943000000000003,0.47024,-0.34571028,0.4653383
588,-0.18861,0.39735,-0.19418687,0.46253958
589,-0.24589,0.47153,-0.08118785,0.45984164
590,-0.22637,0.47415,-0.20378444,0.4627142
591,-0.23459000000000002,0.46633,-0.19846545,0.46261814
592,-0.36433000000000004,0.47153,-0.36196822,0.46564418
593,-0.31618,0.47284,-0.39015874,0.46617493
594,-0.45198,0.47284,-0.10361854,0.4605018
595,-0.09097999999999999,0.47024,-0.08876744,0.4600732
596,-0.30836,0.47153,-0.35934874,0.46559486
597,-0.27885,0.46893,-0.264628,0.46381906
598,-0.43245,0.47153,-0.34328395,0.46529272
599,-0.40643,0.47153,-0.36114144,0.46562865
600,-0.33179000000000003,0.47153,-0.2610656,0.46375257
601,-0.40902,0.42466000000000004,-0.40546006,0.46646276
602,-0.30836,0.46893,-0.2540018,0.46362087
603,-0.41293,0.47415,-0.4139174,0.4666213
604,-0.26281,0.47153,-0.30013755,0.46448278
605,-0.28276,0.47153,-0.2872717,0.46424186
606,-0.32788,0.47024,-0.26651332,0.4638542
607,-0.23025,0.47153,-0.2279281,0.46314245
608,-0.35263,0.47153,-0.34175968,0.465264
609,-0.36476,0.47415,-0.36577144,0.4657159
610,0.011850000000000029,0.46893,-0.14150712,0.46145815
611,-0.44419,0.47024,-0.39974657,0.4663554
612,-0.3062,0.47153,-0.3204965,0.46486458
613,-0.12525,0.47153,-0.1428416,0.46148854
614,-0.30488000000000004,0.47024,-0.24512601,0.4634562
615,-0.19683,0.47153,-0.13845243,0.4613875
616,-0.16429000000000002,0.34136,-0.1671786,0.46201432
617,-0.11959999999999997,0.47153,-0.09375294,0.46022075
618,-0.46762,0.47284,-0.4079557,0.46650964
619,-0.33221999999999996,0.47153,-0.3033141,0.46454233
620,-0.19814,0.47153,-0.09574824,0.46027875
621,-0.33962000000000003,0.47415,-0.3201702,0.4648585
622,-0.14609,0.47935,-0.14611234,0.4615626
623,-0.32138,0.47153,-0.32056195,0.46486574
624,-0.34612,0.47024,-0.33727854,0.46517977
625,-0.16560999999999998,0.47935,-0.13049912,0.46119872
626,-0.17951,0.47153,-0.1894058,0.4624504
627,-0.36955,0.47024,-0.3772187,0.46593133
628,-0.31747000000000003,0.33876,-0.31589565,0.4647783
629,-0.41382,0.47284,-0.35569733,0.46552613
630,-0.44287,0.47024,-0.3744336,0.46587902
631,-0.52618,0.47153,-0.3137699,0.46473837
632,-0.31356,0.47284,-0.2753301,0.4640187
633,-0.07924999999999999,0.47153,-0.09530979,0.46026605
634,-0.27452,0.47153,-0.2623101,0.46377578
635,-0.32788,0.47153,-0.3209423,0.46487302
636,-0.08187,0.47284,-0.07624394,0.459686
637,-0.17951,0.47284,-0.19613302,0.46257544
638,-0.28753,0.47284,-0.30208543,0.46451917
639,-0.16301,0.47153,-0.11173964,0.46072257
640,-0.19814,0.47284,-0.1565194,0.46179098
641,-0.23459000000000002,0.47153,-0.34754837,0.46537283
642,-0.33962000000000003,0.47153,-0.3186997,0.46483085
643,-0.2524,0.47153,-0.21091463,0.4628404
644,-0.23156,0.47153,-0.19524647,0.46255922
645,-0.23068000000000002,0.47153,-0.19403428,0.46253678
646,-0.20422,0.47153,-0.13259089,0.46124905
647,-0.20074,0.47153,-0.21503396,0.46291277
648,-0.28926999999999997,0.47024,-0.24020067,0.46336553
649,-0.4012,0.47024,-0.4098193,0.46654457
650,-0.35914,0.47153,-0.40553117,0.46646398
651,-0.27754,0.47024,-0.3089648,0.46464828
652,-0.36824,0.47153,-0.30387387,0.4645528
653,-0.21855,0.47153,-0.20562182,0.46274698
654,-0.32788,0.47284,-0.35380417,0.46549046
655,-0.40643,0.47024,-0.38105872,0.4660037
656,-0.14085999999999999,0.47024,-0.14372802,0.46150878
657,-0.14085999999999999,0.47153,-0.11048487,0.46068907
658,0.015759999999999996,0.46893,-0.13401513,0.4612831
659,-0.22896999999999998,0.36219,-0.25350013,0.4636116
660,-0.12351,0.48194,-0.08529136,0.4599681
661,-0.25542,0.47284,-0.22938663,0.4631687
662,-0.18513,0.47544,-0.13714854,0.46135706
663,-0.33221999999999996,0.47153,-0.36266685,0.46565744
664,-0.33354,0.47024,-0.33132777,0.4650681
665,-0.2411,0.47284,-0.29039353,0.46430025
666,-0.33571,0.47803,-0.14882985,0.46162337
667,-0.25933,0.47024,-0.27597564,0.4640307
668,-0.50666,0.47153,-0.37009418,0.4657973
669,-0.05972,0.47415,-0.087547414,0.46003652
670,-0.14997,0.36351,-0.10909508,0.46065173
671,-0.09357,0.47153,-0.08599308,0.45998946
672,-0.42854,0.47153,-0.40393162,0.46643403
673,-0.19903,0.47284,-0.21156152,0.46285176
674,-0.20681999999999998,0.47935,-0.18342271,0.46233672
675,-0.11831999999999998,0.47153,-0.11388929,0.46077955
676,-0.21638000000000002,0.47284,-0.22516564,0.46309268
677,-0.34915,0.46893,-0.32311198,0.46491373
678,-0.12003,0.47284,-0.057615075,0.45906788
679,-0.25108,0.3596,-0.29233715,0.46433666
680,-0.16646,0.47024,-0.10715269,0.4605991
681,-0.055810000000000026,0.47153,-0.082376055,0.45987853
682,-0.52487,0.47024,-0.39969411,0.46635443
683,-0.4598,0.33225,-0.37325677,0.4658568
684,-0.09228999999999997,0.47153,-0.13980953,0.461419
685,-0.13045,0.47153,-0.09981986,0.46039528
686,-0.44113,0.46765,-0.28658664,0.46422908
687,-0.10138999999999998,0.47024,-0.0785351,0.45975858
688,-0.20163,0.47153,-0.1624164,0.4619158
689,-0.14303,0.47153,-0.12947337,0.46117383
690,-0.34612,0.47153,-0.3270397,0.46498743
691,-0.34392,0.48066000000000003,-0.26126587,0.46375626
692,-0.35174,0.47153,-0.37322208,0.4658562
693,-0.43113999999999997,0.47153,-0.42801052,0.46688396
694,-0.35825,0.47153,-0.38788316,0.46613228
695,-0.34004,0.33616,-0.33073798,0.4650569
696,-0.31618,0.47024,-0.31988674,0.46485314
697,-0.058439999999999985,0.47153,-0.08656544,0.4600068
698,-0.26541000000000003,0.48194,-0.22985126,0.46317708
699,-0.28102,0.47024,-0.20091806,0.4626626
700,-0.37777,0.47415,-0.40964153,0.46654126
701,-0.21595,0.47284,-0.20312934,0.46270248
702,-0.32529,0.47153,-0.33766595,0.465187
703,-0.40728000000000003,0.47153,-0.35596305,0.46553114
704,-0.10268,0.47284,-0.16758738,0.46202272
705,-0.21595,0.47153,-0.14350376,0.46150368
706,-0.43593999999999994,0.4546,-0.35395986,0.46549353
707,-0.06235000000000001,0.47153,-0.14248358,0.46148047
708,-0.33091,0.47284,-0.345702,0.46533823
709,-0.21595,0.47024,-0.15860087,0.46183547
710,-0.5040600000000001,0.47153,-0.36552823,0.46571136
711,-0.29275,0.47284,-0.3280228,0.46500593
712,-0.3895,0.47284,-0.3202344,0.46485978
713,-0.10399000000000004,0.46893,-0.13987578,0.46142054
714,-0.44156000000000006,0.47153,-0.4152899,0.466647
715,-0.33742,0.35436999999999996,-0.31084076,0.46468356
716,-0.34133,0.46893,-0.24965905,0.46354005
717,-0.29706,0.47024,-0.3012234,0.46450314
718,-0.25933,0.46765,-0.2980327,0.46444336
719,-0.12785,0.47153,-0.14292234,0.4614904
720,-0.12874000000000002,0.47024,-0.10315785,0.46048903
721,-0.34872000000000003,0.46502,-0.36600932,0.46572024
722,-0.25151,0.47284,-0.27617756,0.4640346
723,-0.35654,0.47415,-0.38449422,0.46606827
724,-0.34221,0.47153,-0.31188247,0.46470296
725,-0.08187,0.47544,-0.11590995,0.46083242
726,-0.21638000000000002,0.47153,-0.15823685,0.46182767
727,-0.24500999999999998,0.47284,-0.27154258,0.46394813
728,-0.3895,0.47153,-0.35312167,0.4654777
729,-0.23331,0.47153,-0.24412827,0.46343783
730,-0.13695,0.47284,-0.110340446,0.4606852
731,-0.27452,0.47153,-0.3629624,0.46566284
732,-0.26844,0.47024,-0.20374286,0.46271354
733,-0.1938,0.47153,-0.25272644,0.4635971
734,-0.20422,0.47284,-0.28086165,0.464122
735,-0.29666000000000003,0.47935,-0.3456958,0.46533796
736,-0.32397,0.47153,-0.37775323,0.4659413
737,-0.22896999999999998,0.47024,-0.17040424,0.46208006
738,-0.21073,0.47024,-0.12311048,0.46101663
739,-0.52618,0.47153,-0.39429742,0.46625298
740,-0.34783000000000003,0.47024,-0.2965439,0.46441546
741,-0.35263,0.47153,-0.3722283,0.46583733
742,-0.34004,0.47284,-0.33506492,0.46513826
743,-0.0988,0.47024,-0.10562464,0.46055722
744,-0.32703000000000004,0.47153,-0.31996253,0.4648546
745,-0.20681999999999998,0.47153,-0.16917409,0.46205506
746,-0.28667,0.47024,-0.23488694,0.4632685
747,-0.20681999999999998,0.47153,-0.21530148,0.46291745
748,-0.36735,0.47153,-0.31307682,0.4647254
749,-0.037609999999999984,0.47153,-0.11454078,0.46079662
750,-0.34221,0.47153,-0.24972494,0.4635412
751,-0.16560999999999998,0.47024,-0.123063914,0.4610154
752,-0.28926999999999997,0.47153,-0.35468823,0.46550718
753,-0.38559,0.47153,-0.360452,0.46561578
754,-0.15388,0.47024,-0.23578413,0.46328482
755,-0.23199,0.47153,-0.28250873,0.4641528
756,-0.26061999999999996,0.34267,-0.20329718,0.46270552
757,-0.23025,0.46633,-0.2391872,0.463347
758,-0.17603,0.47153,-0.28403932,0.46418145
759,-0.06235000000000001,0.44159,-0.102843486,0.46048024
760,-0.10920999999999996,0.47153,-0.11595295,0.46083358
761,-0.29275,0.46893,-0.23714577,0.46330968
762,-0.19814,0.47024,-0.1780936,0.46223316
763,-0.49493000000000004,0.47153,-0.38121676,0.4660067
764,-0.1847,0.32966,-0.121003255,0.46096343
765,-0.40902,0.42207,-0.3855728,0.4660887
766,-0.28884,0.34786,-0.27654684,0.4640414
767,-0.41684,0.47284,-0.3515504,0.46544817
768,-0.35565,0.47024,-0.25891036,0.46371242
769,-0.24589,0.47153,-0.25300273,0.46360224
770,-0.32181,0.46893,-0.24825856,0.46351406
771,-0.44419,0.47153,-0.41315547,0.46660703
772,-0.2524,0.47284,-0.24355601,0.46342725
773,-0.08966000000000003,0.47024,-0.13204959,0.4612361
774,-0.39818000000000003,0.47024,-0.41355142,0.46661443
775,-0.10702,0.47024,-0.1327475,0.46125284
776,-0.14218,0.47415,-0.10858053,0.4606378
777,-0.32529,0.47024,-0.3636154,0.4656751
778,-0.27323000000000003,0.47153,-0.25244305,0.46359184
779,-0.41382,0.47284,-0.35896352,0.46558762
780,-0.22548,0.47024,-0.15702812,0.4618018
781,-0.27061,0.44159,-0.20172535,0.46267718
782,-0.15779,0.47153,-0.13491994,0.46130446
783,-0.15519000000000002,0.47153,-0.12197348,0.4609879
784,-0.20163,0.46765,-0.18699862,0.4624049
785,-0.027189999999999992,0.47024,-0.070496716,0.4595005
786,-0.1053,0.47153,-0.10893687,0.46064743
787,-0.17169,0.47024,-0.18632238,0.4623921
788,-0.31356,0.47153,-0.3145958,0.4647539
789,-0.21506999999999998,0.4429,-0.18019184,0.46227416
790,-0.32311999999999996,0.47024,-0.36096504,0.4656252
791,-0.21116,0.47153,-0.21469414,0.4629067
792,-0.22416999999999998,0.47153,-0.17208059,0.46211374
793,-0.51576,0.47024,-0.18009669,0.46227226
794,-0.27843,0.47153,-0.24312791,0.4634194
795,-0.30488000000000004,0.47153,-0.3401013,0.46523288
796,-0.34481,0.47153,-0.3965435,0.46629503
797,-0.15647,0.47153,-0.1430566,0.46149352
798,-0.3804,0.47284,-0.4052213,0.46645823
799,-0.37777,0.47284,-0.34576535,0.46533936
800,-0.058439999999999985,0.47153,-0.07785255,0.45973706
801,-0.24631999999999998,0.47024,-0.16352831,0.46193895
802,-0.23025,0.43117,-0.19660765,0.4625842
803,-0.12351,0.47153,-0.084901236,0.45995617
804,-0.26669,0.47153,-0.25672537,0.46367168
805,-0.11441,0.47153,-0.12893815,0.4611608
806,-0.28926999999999997,0.47024,-0.24835066,0.46351576
807,-0.22115,0.47153,-0.16074528,0.4618808
808,-0.26669,0.46893,-0.33558607,0.46514797
809,-0.32831,0.47024,-0.38911158,0.46615535
810,-0.20945000000000005,0.46893,-0.16680211,0.46200672
811,-0.26453000000000004,0.47284,-0.294632,0.46437964
812,-0.08056000000000002,0.47024,-0.08450478,0.45994404
813,-0.45848,0.47024,-0.3871971,0.46611932
814,-0.35046,0.47153,-0.3871227,0.4661179
815,-0.34655,0.47024,-0.30168268,0.4645119
816,-0.31227,0.47284,-0.35611737,0.46553403
817,-0.32831,0.47024,-0.32800397,0.4650056
818,-0.31661,0.47284,-0.3427737,0.4652832
819,-0.16038,0.48066000000000003,-0.23358668,0.46324477
820,-0.18904,0.47024,-0.16494966,0.46196848
821,-0.52487,0.47153,-0.2684489,0.4638903
822,-0.28667,0.47153,-0.2579574,0.46369475
823,-0.4572,0.47284,-0.3765051,0.46591803
824,-0.33873000000000003,0.47024,-0.24097556,0.46337983
825,-0.44287,0.47024,-0.3853406,0.46608442
826,-0.01937,0.47024,-0.11396969,0.4607816
827,-0.41553,0.47153,-0.41215074,0.46658826
828,-0.2385,0.47284,-0.21232614,0.46286514
829,-0.3062,0.47284,-0.347833,0.46537825
830,-0.24326,0.47153,-0.17509054,0.46217397
831,-0.45588999999999996,0.47024,-0.40135196,0.46638548
832,-0.16777999999999998,0.34267,-0.25389355,0.46361884
833,-0.37126,0.47153,-0.33123115,0.4650662
834,-0.35697,0.47153,-0.3635763,0.46567455
835,-0.13435999999999998,0.47024,-0.14986174,0.46164617
836,-0.2385,0.39344,-0.2584121,0.46370316
837,-0.31661,0.47024,-0.26283672,0.46378565
838,-0.05972,0.47153,-0.10491916,0.46053782
839,-0.30577,0.47153,-0.35318944,0.46547893
840,-0.13695,0.47153,-0.09732045,0.46032402
841,-0.23068000000000002,0.47284,-0.31334734,0.46473053
842,-0.20554,0.47153,-0.14241928,0.461479
843,-0.06495000000000001,0.3687,-0.078758836,0.45976564
844,-0.3153,0.47153,-0.26143986,0.4637597
845,-0.33699,0.47153,-0.2677941,0.4638781
846,-0.43113999999999997,0.46893,-0.38076994,0.46599835
847,-0.19555,0.47024,-0.09522921,0.46026367
848,-0.35306,0.47153,-0.33802572,0.46519384
849,-0.45286000000000004,0.47024,-0.34981987,0.46541557
850,-0.03500999999999998,0.47024,-0.07751362,0.45972633
851,-0.28362,0.3596,-0.28455865,0.4641911
852,-0.12482,0.47024,-0.15058084,0.461662
853,-0.29578000000000004,0.47153,-0.3046472,0.46456733
854,-0.26019000000000003,0.47153,-0.3026132,0.4645292
855,-0.33613000000000004,0.47024,-0.28366622,0.46417448
856,-0.25368,0.47284,-0.28017,0.46410915
857,-0.09748,0.47153,-0.10354296,0.46049976
858,-0.13827,0.47153,-0.14924864,0.4616326
859,-0.28884,0.47153,-0.31148556,0.46469557
860,-0.09923,0.47153,-0.10838136,0.4606324
861,-0.28625,0.47153,-0.32677424,0.4649824
862,-0.37084,0.47024,-0.38683325,0.46611232
863,-0.27711,0.47153,-0.27565876,0.46402487
864,-0.3179,0.47153,-0.30254024,0.46452785
865,-0.33091,0.44159,-0.3051738,0.4645773
866,-0.33742,0.35436999999999996,-0.26843616,0.4638901
867,-0.27843,0.47284,-0.32618192,0.4649714
868,-0.18339,0.47153,-0.19846247,0.46261805
869,-0.17731,0.47024,-0.2334874,0.46324292
870,-0.32181,0.47024,-0.29561135,0.46439803
871,-0.20725,0.46374,-0.2230792,0.46305552
872,-0.20465,0.47153,-0.14924434,0.4616325
873,-0.21724000000000002,0.47284,-0.2518857,0.4635814
874,-0.42595,0.47024,-0.37941,0.46597254
875,-0.26711999999999997,0.47153,-0.34595,0.46534282
876,-0.37084,0.47024,-0.3819436,0.46602023
877,-0.41293,0.47024,-0.39481485,0.46626273
878,-0.29144000000000003,0.44159,-0.32945964,0.46503288
879,-0.3804,0.47284,-0.36867777,0.4657705
880,-0.13524000000000005,0.47024,-0.17032507,0.4620784
881,-0.20681999999999998,0.47153,-0.18581158,0.46238238
882,-0.21375,0.47024,-0.21654704,0.4629395
883,-0.42463,0.47153,-0.3807107,0.46599713
884,-0.34221,0.47415,-0.3902263,0.46617618
885,-0.47672,0.47284,-0.4027039,0.46641088
886,-0.28017,0.47935,-0.27368647,0.46398807
887,-0.17819000000000002,0.47153,-0.14963038,0.461641
888,0.015759999999999996,0.46893,-0.13415122,0.46128634
889,-0.18904,0.47284,-0.16226803,0.4619126
890,-0.52487,0.47024,-0.25298837,0.46360195
891,-0.25759,0.47153,-0.27862096,0.46408015
892,-0.09357,0.47024,-0.11440909,0.46079317
893,-0.005070000000000019,0.47284,-0.10260999,0.46047375
894,-0.29795,0.47284,-0.27360743,0.46398658
895,-0.12785,0.47024,-0.12562977,0.46107942
896,-0.16909000000000002,0.47024,-0.097965114,0.4603425
897,-0.19512,0.47024,-0.10105476,0.4604302
898,-0.33221999999999996,0.47024,-0.3987504,0.4663367
899,-0.26324000000000003,0.47153,-0.24709702,0.46349263
900,-0.44419,0.47153,-0.39922598,0.46634567
901,-0.47021,0.47153,-0.1845265,0.46235782
902,-0.29578000000000004,0.34007,-0.31123197,0.4646909
903,-0.13265,0.47935,-0.09149588,0.4601544
904,-0.2411,0.47153,-0.13686082,0.46135023
905,-0.12222999999999999,0.47024,-0.12346591,0.4610255
906,-0.33439,0.47153,-0.3265472,0.46497816
907,-0.29055,0.47153,-0.3221536,0.46489576
908,-0.16777999999999998,0.47153,-0.14319405,0.46149677
909,-0.50666,0.47153,-0.35240093,0.46546426
910,-0.43377,0.47935,-0.3485645,0.46539202
911,-0.51836,0.47153,-0.32636914,0.4649749
912,-0.28017,0.46765,-0.33143577,0.46507007
913,-0.14175,0.47284,-0.14126447,0.46145254
914,-0.13784000000000002,0.47153,-0.12550558,0.46107635
915,-0.13957999999999998,0.47024,-0.16928601,0.46205732
916,-0.25933,0.46893,-0.24746247,0.46349937
917,-0.01677000000000001,0.47153,-0.0933783,0.4602098
918,-0.058439999999999985,0.47153,-0.12636732,0.46109772
919,-0.27583,0.47153,-0.28597027,0.46421748
920,-0.38168,0.47024,-0.36876583,0.46577224
921,-0.43765,0.47153,-0.38550794,0.46608746
922,-0.14609,0.47024,-0.10778093,0.46061608
923,-0.29144000000000003,0.47024,-0.3852293,0.46608213
924,-0.30096999999999996,0.47415,-0.24924698,0.46353245
925,-0.38648000000000005,0.47153,-0.333286,0.46510482
926,-0.14694000000000002,0.47284,-0.1482024,0.46160936
927,-0.3292,0.47153,-0.36468655,0.46569535
928,-0.29795,0.47153,-0.33714598,0.4651772
929,-0.21766,0.34136,-0.14941673,0.4616363
930,-0.042800000000000005,0.47415,-0.10389432,0.46050945
931,-0.41034,0.47024,-0.38885003,0.46615037
932,-0.40510999999999997,0.47153,-0.4006883,0.46637312
933,-0.43113999999999997,0.47153,-0.4045949,0.4664465
934,-0.15084999999999998,0.47284,-0.11895653,0.46091124
935,-0.24326,0.47284,-0.24503861,0.46345454
936,-0.34133,0.35309,-0.3228549,0.4649089
937,-0.19164,0.47153,-0.1386628,0.46139237
938,-0.21247,0.47153,-0.15207502,0.46169478
939,-0.13567,0.47024,-0.11645957,0.46084666
940,-0.16127000000000002,0.47935,-0.13947049,0.46141115
941,-0.33571,0.47284,-0.31487784,0.46475917
942,-0.3947,0.46633,-0.332992,0.46509936
943,-0.44156000000000006,0.47284,-0.36307308,0.46566507
944,-0.28017,0.47153,-0.30608097,0.46459424
945,-0.27494,0.41686999999999996,-0.28984544,0.4642901
946,-0.28362,0.47153,-0.2914052,0.46431923
947,-0.44547,0.46893,-0.41493347,0.46664032
948,-0.15475999999999998,0.47153,-0.20127825,0.4626691
949,-0.33179000000000003,0.46893,-0.39633414,0.46629113
950,-0.37649,0.47284,-0.36588332,0.465718
951,-0.13393,0.47153,-0.08932701,0.46008992
952,-0.17037000000000002,0.47153,-0.12158693,0.4609782
953,-0.17603,0.47024,-0.13275798,0.461253
954,-0.15647,0.47284,-0.12759276,0.46112788
955,-0.055810000000000026,0.47153,-0.075623736,0.45966622
956,0.02617999999999998,0.47153,-0.09417979,0.4602332
957,-0.48973,0.47284,-0.39708853,0.46630546
958,-0.26061999999999996,0.47935,-0.3113925,0.46469384
959,-0.18904,0.46765,-0.11053626,0.46069047
960,-0.42986,0.47284,-0.31838867,0.46482512
961,-0.17212,0.47544,-0.12510027,0.46106628
962,-0.39601,0.47935,-0.386679,0.4661096
963,-0.11224,0.47153,-0.10649537,0.46058103
964,-0.15608,0.47153,-0.19175427,0.46249437
965,-0.52487,0.47024,-0.36793727,0.4657566
966,-0.29013,0.47153,-0.32065374,0.4648676
967,-0.24500999999999998,0.47024,-0.21618493,0.46293306
968,-0.30186,0.47153,-0.15751004,0.46181217
969,-0.35391,0.47024,-0.3542663,0.4654992
970,-0.24500999999999998,0.47544,-0.25108153,0.46356654
971,-0.32269000000000003,0.46893,-0.3163242,0.46478632
972,-0.25368,0.47153,-0.20854314,0.46279877
973,-0.20031,0.47284,-0.14501154,0.46153784
974,-0.27974,0.39082,-0.34184548,0.46526557
975,-0.12611,0.47024,-0.12535709,0.46107268
976,-0.35046,0.47153,-0.34745598,0.46537125
977,-0.41553,0.47153,-0.3660451,0.46572092
978,-0.41813,0.47153,-0.39775696,0.466318
979,-0.20945000000000005,0.47024,-0.19513525,0.4625571
980,-0.35391,0.46502,-0.37979382,0.46597975
981,-0.44156000000000006,0.34918000000000005,-0.35558337,0.46552408
982,-0.22939,0.47024,-0.17146704,0.46210146
983,-0.43765,0.47153,-0.39704365,0.4663046
984,-0.29578000000000004,0.47284,-0.20015351,0.46264875
985,-0.49755,0.47284,-0.38134453,0.4660092
986,-0.23719,0.47284,-0.21396452,0.46289396
987,-0.21766,0.47153,-0.23965652,0.46335566
988,-0.41684,0.47024,-0.32063597,0.46486726
989,-0.21247,0.47284,-0.17578772,0.46218774
990,-0.42335,0.47024,-0.3647901,0.4656974
991,-0.24326,0.47153,-0.24014562,0.46336454
992,-0.39860999999999996,0.47153,-0.40606132,0.4664741
993,-0.1079,0.47153,-0.12846611,0.46114928
994,-0.36735,0.47415,-0.30847937,0.46463922
995,-0.38559,0.47153,-0.39260352,0.46622115
996,-0.34392,0.47153,-0.23961818,0.46335486
997,-0.25499,0.47024,-0.23483865,0.46326765
998,-0.34524,0.47153,-0.30803558,0.46463084
999,-0.29795,0.47024,-0.2930747,0.46435046
1000,-0.27974,0.47024,-0.30823836,0.4646346
1001,-0.16909000000000002,0.46374,-0.09753211,0.46033013
1002,-0.26584,0.47284,-0.235466,0.463279
1003,-0.26975,0.47153,-0.22364232,0.46306553
1004,-0.30836,0.47284,-0.20429897,0.4627234
1005,-0.15519000000000002,0.47284,-0.13649452,0.46134168
1006,-0.13652999999999998,0.35049,-0.14649026,0.46157116
1007,-0.29969,0.46893,-0.30813164,0.46463266
1008,-0.09228999999999997,0.47284,-0.110819004,0.46069804
1009,-0.26281,0.46893,-0.2944271,0.46437576
1010,-0.10659000000000002,0.47153,-0.10525798,0.46054712
1011,-0.16909000000000002,0.47415,-0.20183952,0.4626793
1012,-0.21898,0.47024,-0.21158238,0.4628521
1013,-0.31139,0.47153,-0.32206127,0.46489394
1014,0.006659999999999999,0.47153,-0.14636321,0.46156836
1015,-0.44806999999999997,0.47024,-0.39538968,0.46627355
1016,-0.045430000000000026,0.47675,-0.08054673,0.4598217
1017,-0.42595,0.47153,-0.35333428,0.46548173
1018,-0.12611,0.47153,-0.09134702,0.46015
1019,-0.35565,0.46893,-0.30619878,0.46459636
1020,-0.19295,0.47153,-0.20632146,0.4627595
